atr_mult,rebound,vol_block,atr_fast,atr_slow,final,max_dd_pct,months_up_pct,median_year_pct,years_up,trades_per_year,ruined
4.6,0.65,1.1,15,400,884.01,17.33,57.3,9.99,18,100.0,False
4.6,0.65,1.1,20,150,1124.89,21.28,57.3,6.4,18,102.0,False
4.6,0.65,1.1,20,200,961.17,21.03,58.6,8.41,17,105.0,False
4.6,0.65,1.1,20,288,755.59,19.32,52.4,5.2,14,107.0,False
4.6,0.65,1.1,20,400,1236.4,23.07,56.8,6.43,17,110.0,False
4.6,0.65,1.1,30,150,1006.52,17.36,55.9,9.75,16,116.0,False
4.6,0.65,1.1,30,200,1045.52,16.34,57.3,7.44,15,110.0,False
4.6,0.65,1.1,30,288,921.45,35.73,54.2,5.21,15,120.0,False
4.6,0.65,1.1,30,400,836.03,36.4,57.3,5.93,15,118.0,False
4.6,0.65,1.2,5,150,917.35,16.67,55.1,5.48,18,88.0,False
4.6,0.65,1.2,5,200,1120.43,16.99,56.4,4.54,19,84.0,False
4.6,0.65,1.2,5,288,844.44,16.99,51.5,4.97,16,89.0,False
4.6,0.65,1.2,5,400,856.68,19.3,52.9,5.56,17,92.0,False
4.6,0.65,1.2,10,150,996.25,17.67,55.5,7.72,17,103.0,False
4.6,0.65,1.2,10,200,1139.67,19.43,55.5,7.19,18,95.0,False
4.6,0.65,1.2,10,288,743.7,25.28,55.1,8.83,17,103.0,False
4.6,0.65,1.2,10,400,754.64,18.71,58.6,4.2,16,103.0,False
4.6,0.65,1.2,15,150,902.93,16.52,57.3,8.49,17,109.0,False
4.6,0.65,1.2,15,200,851.86,16.59,56.8,7.74,18,105.0,False
4.6,0.65,1.2,15,288,680.78,20.94,55.5,7.46,16,110.0,False
4.6,0.65,1.2,15,400,766.49,16.84,53.7,7.54,19,114.0,False
4.6,0.65,1.2,20,150,824.12,28.23,53.7,4.24,17,118.0,False
4.6,0.65,1.2,20,200,962.48,18.75,59.0,7.35,15,113.0,False
4.6,0.65,1.2,20,288,608.34,21.5,52.9,1.89,15,118.0,False
4.6,0.65,1.2,20,400,852.37,26.12,51.1,7.03,17,120.0,False
4.6,0.65,1.2,30,150,897.53,33.33,48.5,5.71,15,131.0,False
4.6,0.65,1.2,30,200,696.25,32.67,54.6,7.41,18,118.0,False
4.6,0.65,1.2,30,288,638.54,38.97,52.0,5.12,15,128.0,False
4.6,0.65,1.2,30,400,720.2,48.05,52.9,2.07,14,132.0,False
4.6,0.75,0.8,5,150,1374.93,18.4,64.3,4.61,19,59.0,False
4.6,0.75,0.8,5,200,1600.19,18.4,58.6,6.12,19,56.0,False
4.6,0.75,0.8,5,288,1163.05,18.4,57.3,7.47,16,53.0,False
4.6,0.75,0.8,5,400,1272.8,20.71,62.1,5.72,19,52.0,False
4.6,0.75,0.8,10,150,1654.24,12.26,65.6,4.03,18,63.0,False
4.6,0.75,0.8,10,200,1564.5,13.79,66.1,8.08,19,58.0,False
4.6,0.75,0.8,10,288,1386.86,12.17,63.0,3.79,19,61.0,False
4.6,0.75,0.8,10,400,1683.73,12.24,64.8,6.66,19,62.0,False
4.6,0.75,0.8,15,150,1278.21,15.01,62.6,9.48,18,65.0,False
4.6,0.75,0.8,15,200,1614.53,18.88,65.2,7.23,19,60.0,False
4.6,0.75,0.8,15,288,1704.0,14.7,65.2,9.19,19,64.0,False
4.6,0.75,0.8,15,400,1404.07,15.51,59.5,6.21,19,59.0,False
4.6,0.75,0.8,20,150,1526.92,20.3,67.0,5.02,18,67.0,False
4.6,0.75,0.8,20,200,1802.01,20.35,70.0,6.33,18,69.0,False
4.6,0.75,0.8,20,288,1445.9,20.76,65.2,7.17,18,67.0,False
4.6,0.75,0.8,20,400,1832.19,20.45,67.8,5.61,19,64.0,False
4.6,0.75,0.8,30,150,1635.2,14.02,69.2,8.81,17,69.0,False
4.6,0.75,0.8,30,200,1653.02,14.37,63.9,5.06,18,68.0,False
4.6,0.75,0.8,30,288,1428.5,13.17,63.0,4.9,19,70.0,False
4.6,0.75,0.8,30,400,1336.67,13.51,63.0,5.72,18,64.0,False
4.6,0.75,0.9,5,150,1232.0,17.9,58.6,5.76,18,64.0,False
4.6,0.75,0.9,5,200,1255.75,21.68,60.8,6.75,19,61.0,False
4.6,0.75,0.9,5,288,815.47,18.4,55.9,4.21,18,63.0,False
4.6,0.75,0.9,5,400,1067.59,18.62,60.8,5.02,18,65.0,False
4.6,0.75,0.9,10,150,1176.51,17.36,58.6,7.79,19,72.0,False
4.6,0.75,0.9,10,200,1464.04,12.02,67.0,5.3,19,69.0,False
4.6,0.75,0.9,10,288,1596.52,11.82,68.3,6.36,19,70.0,False
4.6,0.75,0.9,10,400,1606.62,11.82,67.0,7.65,19,69.0,False
4.6,0.75,0.9,15,150,1242.52,14.15,65.6,11.33,18,71.0,False
4.6,0.75,0.9,15,200,1568.68,13.75,60.4,7.9,17,72.0,False
4.6,0.75,0.9,15,288,1510.11,14.24,60.4,4.81,18,72.0,False
4.6,0.75,0.9,15,400,1525.42,13.78,65.2,9.18,19,71.0,False
4.6,0.75,0.9,20,150,2074.39,20.23,69.6,8.42,19,79.0,False
4.6,0.75,0.9,20,200,1829.76,21.49,63.9,7.4,19,80.0,False
4.6,0.75,0.9,20,288,1265.36,21.34,63.4,7.82,19,79.0,False
4.6,0.75,0.9,20,400,1812.49,21.84,65.2,8.22,19,77.0,False
4.6,0.75,0.9,30,150,1562.61,18.49,64.8,7.59,18,85.0,False
4.6,0.75,0.9,30,200,1237.0,18.83,59.9,5.98,16,81.0,False
4.6,0.75,0.9,30,288,1063.06,22.95,61.2,5.67,18,82.0,False
4.6,0.75,0.9,30,400,1087.87,19.2,61.2,4.59,19,79.0,False
4.6,0.75,1.0,5,150,1111.87,18.29,58.6,4.48,18,68.0,False
4.6,0.75,1.0,5,200,984.33,18.29,54.2,5.75,16,68.0,False
4.6,0.75,1.0,5,288,975.36,18.63,59.9,3.89,17,71.0,False
4.6,0.75,1.0,5,400,683.12,17.68,60.4,9.23,17,69.0,False
4.6,0.75,1.0,10,150,1539.14,17.99,61.7,7.54,18,81.0,False
4.6,0.75,1.0,10,200,1355.53,17.38,61.7,7.87,19,75.0,False
4.6,0.75,1.0,10,288,1242.13,17.56,58.6,5.76,18,83.0,False
4.6,0.75,1.0,10,400,1000.67,16.55,58.1,7.47,19,81.0,False
4.6,0.75,1.0,15,150,1583.88,17.0,65.2,9.57,19,84.0,False
4.6,0.75,1.0,15,200,1115.41,13.36,59.9,5.74,18,80.0,False
4.6,0.75,1.0,15,288,1437.04,17.15,61.2,7.35,19,86.0,False
4.6,0.75,1.0,15,400,1355.99,14.13,62.6,7.22,19,85.0,False
4.6,0.75,1.0,20,150,1197.08,20.33,61.2,6.62,18,86.0,False
4.6,0.75,1.0,20,200,1276.37,20.85,63.4,10.3,19,89.0,False
4.6,0.75,1.0,20,288,1494.39,19.5,62.1,10.72,19,94.0,False
4.6,0.75,1.0,20,400,1272.34,19.65,61.7,6.96,19,89.0,False
4.6,0.75,1.0,30,150,1396.47,17.35,63.0,8.5,17,95.0,False
4.6,0.75,1.0,30,200,919.95,26.57,59.9,7.24,18,94.0,False
4.6,0.75,1.0,30,288,965.01,20.57,59.9,3.58,17,98.0,False
4.6,0.75,1.0,30,400,993.25,20.95,59.9,7.92,16,99.0,False
4.6,0.75,1.1,5,150,1260.73,20.33,61.7,7.48,19,76.0,False
4.6,0.75,1.1,5,200,1005.02,16.7,58.1,8.76,17,75.0,False
4.6,0.75,1.1,5,288,840.1,16.71,57.7,2.28,17,77.0,False
4.6,0.75,1.1,5,400,1033.98,18.13,55.1,3.85,17,76.0,False
4.6,0.75,1.1,10,150,1342.94,19.78,56.8,5.41,18,88.0,False
4.6,0.75,1.1,10,200,1189.4,20.31,61.7,8.98,19,84.0,False
4.6,0.75,1.1,10,288,922.94,18.76,59.9,6.97,17,94.0,False
4.6,0.75,1.1,10,400,1329.82,19.8,61.2,7.07,18,92.0,False
4.6,0.75,1.1,15,150,1638.48,17.88,64.3,8.99,18,95.0,False
4.6,0.75,1.1,15,200,1109.11,17.43,62.1,8.96,18,91.0,False
4.6,0.75,1.1,15,288,1376.42,17.18,62.6,10.01,18,96.0,False
4.6,0.75,1.1,15,400,921.28,18.53,59.0,5.1,17,97.0,False
4.6,0.75,1.1,20,150,1199.58,19.77,60.8,8.53,18,100.0,False
4.6,0.75,1.1,20,200,1370.05,19.68,63.0,5.26,19,97.0,False
4.6,0.75,1.1,20,288,1219.11,19.27,60.4,5.7,18,103.0,False
4.6,0.75,1.1,20,400,931.18,19.53,55.9,4.31,16,104.0,False
4.6,0.75,1.1,30,150,1104.62,16.08,54.6,4.96,18,108.0,False
4.6,0.75,1.1,30,200,1000.26,16.08,58.1,7.21,16,103.0,False
4.6,0.75,1.1,30,288,921.57,21.59,56.8,9.39,15,112.0,False
4.6,0.75,1.1,30,400,1117.32,20.11,57.3,5.99,18,115.0,False
4.6,0.75,1.2,5,150,862.63,19.25,53.7,6.79,17,75.0,False
4.6,0.75,1.2,5,200,936.07,21.57,56.4,4.41,17,85.0,False
4.6,0.75,1.2,5,288,818.26,21.14,53.7,9.02,18,84.0,False
4.6,0.75,1.2,5,400,979.67,25.24,53.3,5.57,17,83.0,False
4.6,0.75,1.2,10,150,958.5,20.92,55.9,6.11,18,98.0,False
4.6,0.75,1.2,10,200,990.32,19.33,57.3,9.13,18,90.0,False
4.6,0.75,1.2,10,288,738.54,20.75,56.8,7.05,19,100.0,False
4.6,0.75,1.2,10,400,989.64,20.39,55.1,7.14,19,98.0,False
4.6,0.75,1.2,15,150,1060.61,16.5,57.3,6.85,18,105.0,False
4.6,0.75,1.2,15,200,1056.86,16.73,59.0,7.17,19,102.0,False
4.6,0.75,1.2,15,288,764.26,19.66,56.4,7.33,19,103.0,False
4.6,0.75,1.2,15,400,969.3,15.5,55.5,7.92,19,110.0,False
4.6,0.75,1.2,20,150,637.78,21.17,55.1,2.77,16,112.0,False
4.6,0.75,1.2,20,200,1012.18,24.23,55.1,7.98,18,105.0,False
4.6,0.75,1.2,20,288,888.1,19.47,59.5,6.25,17,115.0,False
4.6,0.75,1.2,20,400,688.09,20.46,51.1,5.49,14,113.0,False
4.6,0.75,1.2,30,150,735.9,24.25,57.7,4.87,16,122.0,False
4.6,0.75,1.2,30,200,922.16,39.48,55.5,12.02,16,115.0,False
4.6,0.75,1.2,30,288,560.7,34.68,52.4,6.92,15,119.0,False
4.6,0.75,1.2,30,400,795.68,19.78,51.1,4.32,15,122.0,False
5.0,0.35,0.8,5,150,1332.17,22.32,61.2,6.38,19,68.0,False
5.0,0.35,0.8,5,200,1127.57,20.19,56.4,6.53,19,66.0,False
5.0,0.35,0.8,5,288,1860.42,19.7,62.6,8.71,19,71.0,False
5.0,0.35,0.8,5,400,1469.13,19.41,66.1,7.85,19,69.0,False
5.0,0.35,0.8,10,150,1528.17,18.84,56.8,5.35,19,77.0,False
5.0,0.35,0.8,10,200,1409.55,18.84,59.5,8.81,18,76.0,False
5.0,0.35,0.8,10,288,1413.95,19.02,62.6,6.78,18,71.0,False
5.0,0.35,0.8,10,400,1609.83,19.08,65.6,8.5,19,74.0,False
5.0,0.35,0.8,15,150,1609.1,15.43,62.1,6.58,19,77.0,False
5.0,0.35,0.8,15,200,1652.55,20.41,66.5,5.65,19,77.0,False
5.0,0.35,0.8,15,288,1510.96,15.48,59.5,8.31,18,78.0,False
5.0,0.35,0.8,15,400,1570.4,18.63,65.6,8.52,19,73.0,False
5.0,0.35,0.8,20,150,1494.6,14.72,59.0,4.4,17,81.0,False
5.0,0.35,0.8,20,200,1352.82,24.11,62.1,6.14,18,84.0,False
5.0,0.35,0.8,20,288,1696.82,14.64,66.1,7.72,18,86.0,False
5.0,0.35,0.8,20,400,1683.72,15.74,65.6,4.83,18,81.0,False
5.0,0.35,0.8,30,150,1484.74,16.57,61.2,8.8,18,80.0,False
5.0,0.35,0.8,30,200,1252.86,18.15,57.3,5.98,17,84.0,False
5.0,0.35,0.8,30,288,1307.49,13.07,63.0,8.72,18,90.0,False
5.0,0.35,0.8,30,400,1177.2,12.56,60.4,5.17,18,84.0,False
5.0,0.35,0.9,5,150,1335.74,19.81,62.1,11.76,19,76.0,False
5.0,0.35,0.9,5,200,1235.26,19.7,62.6,5.91,18,80.0,False
5.0,0.35,0.9,5,288,1595.93,21.47,62.6,13.05,18,77.0,False
5.0,0.35,0.9,5,400,1311.45,21.3,55.9,6.69,18,78.0,False
5.0,0.35,0.9,10,150,1150.03,19.56,59.9,9.09,17,82.0,False
5.0,0.35,0.9,10,200,1248.28,19.59,60.8,7.67,18,88.0,False
5.0,0.35,0.9,10,288,1380.59,20.17,59.9,6.35,17,85.0,False
5.0,0.35,0.9,10,400,1540.54,22.12,57.7,5.77,18,88.0,False
5.0,0.35,0.9,15,150,1132.66,20.13,60.8,7.66,19,93.0,False
5.0,0.35,0.9,15,200,1174.56,21.44,58.1,9.29,19,87.0,False
5.0,0.35,0.9,15,288,1445.4,20.99,62.1,10.5,17,90.0,False
5.0,0.35,0.9,15,400,1602.68,18.14,63.4,9.34,19,89.0,False
5.0,0.35,0.9,20,150,1036.29,26.28,57.3,6.22,18,95.0,False
5.0,0.35,0.9,20,200,1026.0,24.94,58.1,4.51,17,94.0,False
5.0,0.35,0.9,20,288,1184.37,29.55,63.4,9.71,18,95.0,False
5.0,0.35,0.9,20,400,1099.99,25.65,58.6,7.37,18,97.0,False
5.0,0.35,0.9,30,150,1061.13,25.53,55.9,11.76,18,94.0,False
5.0,0.35,0.9,30,200,955.63,22.23,55.5,3.8,17,98.0,False
5.0,0.35,0.9,30,288,905.73,22.38,57.3,5.49,15,105.0,False
5.0,0.35,0.9,30,400,1228.28,16.58,60.4,6.26,18,99.0,False
5.0,0.35,1.0,5,150,1195.97,25.37,55.1,8.89,17,88.0,False
5.0,0.35,1.0,5,200,833.22,23.42,55.1,5.45,16,87.0,False
5.0,0.35,1.0,5,288,1275.56,21.28,60.8,4.83,17,89.0,False
5.0,0.35,1.0,5,400,989.81,21.28,58.1,7.55,18,88.0,False
5.0,0.35,1.0,10,150,1067.95,20.56,58.1,5.69,19,97.0,False
5.0,0.35,1.0,10,200,1076.96,21.85,57.3,7.99,18,96.0,False
5.0,0.35,1.0,10,288,1063.67,19.75,60.8,9.5,18,95.0,False
5.0,0.35,1.0,10,400,1012.07,17.51,56.4,8.07,18,97.0,False
5.0,0.35,1.0,15,150,882.37,21.34,59.0,8.23,17,100.0,False
5.0,0.35,1.0,15,200,960.72,21.21,57.3,6.99,18,103.0,False
5.0,0.35,1.0,15,288,942.19,21.21,59.0,3.44,15,105.0,False
5.0,0.35,1.0,15,400,1067.15,21.38,60.8,11.71,18,104.0,False
5.0,0.35,1.0,20,150,787.53,26.03,57.3,7.0,17,108.0,False
5.0,0.35,1.0,20,200,1042.31,28.2,59.5,8.03,15,106.0,False
5.0,0.35,1.0,20,288,836.99,32.64,59.5,9.21,17,112.0,False
5.0,0.35,1.0,20,400,674.2,27.87,53.7,7.96,18,111.0,False
5.0,0.35,1.0,30,150,942.76,20.56,55.1,7.58,16,111.0,False
5.0,0.35,1.0,30,200,638.13,21.2,52.4,4.08,16,115.0,False
5.0,0.35,1.0,30,288,576.69,31.59,52.4,4.14,16,119.0,False
5.0,0.35,1.0,30,400,1012.64,15.27,56.4,4.76,18,115.0,False
5.0,0.35,1.1,5,150,860.33,26.33,57.7,6.03,18,97.0,False
5.0,0.35,1.1,5,200,872.77,23.91,57.3,4.93,18,92.0,False
5.0,0.35,1.1,5,288,697.06,28.72,55.5,5.79,16,94.0,False
5.0,0.35,1.1,5,400,615.15,19.51,53.7,2.1,17,96.0,False
5.0,0.35,1.1,10,150,952.35,34.81,56.4,9.44,16,113.0,False
5.0,0.35,1.1,10,200,957.95,24.27,59.0,9.48,17,105.0,False
5.0,0.35,1.1,10,288,911.02,21.71,58.1,6.54,16,111.0,False
5.0,0.35,1.1,10,400,1051.64,30.24,51.5,9.62,18,107.0,False
5.0,0.35,1.1,15,150,623.53,25.78,53.3,6.47,17,117.0,False
5.0,0.35,1.1,15,200,931.36,21.21,58.1,7.67,18,113.0,False
5.0,0.35,1.1,15,288,596.32,33.23,54.2,1.57,11,121.0,False
5.0,0.35,1.1,15,400,667.63,23.31,54.6,5.31,17,115.0,False
5.0,0.35,1.1,20,150,821.39,28.24,52.9,11.84,15,121.0,False
5.0,0.35,1.1,20,200,749.94,38.24,55.9,7.0,17,119.0,False
5.0,0.35,1.1,20,288,604.32,37.9,52.0,4.28,15,125.0,False
5.0,0.35,1.1,20,400,568.69,40.93,55.5,8.7,17,123.0,False
5.0,0.35,1.1,30,150,524.83,45.2,56.8,4.97,16,130.0,False
5.0,0.35,1.1,30,200,896.08,22.22,55.5,5.65,17,125.0,False
5.0,0.35,1.1,30,288,440.95,45.86,48.5,5.31,14,131.0,False
5.0,0.35,1.1,30,400,437.61,42.87,51.1,2.02,12,129.0,False
5.0,0.35,1.2,5,150,760.8,30.01,50.7,4.91,14,108.0,False
5.0,0.35,1.2,5,200,747.45,26.72,53.7,4.63,16,98.0,False
5.0,0.35,1.2,5,288,514.72,27.9,54.2,2.45,14,104.0,False
5.0,0.35,1.2,5,400,817.98,32.83,57.7,5.88,15,108.0,False
5.0,0.35,1.2,10,150,705.49,29.94,56.4,6.84,17,119.0,False
5.0,0.35,1.2,10,200,791.36,31.76,55.9,7.54,16,117.0,False
5.0,0.35,1.2,10,288,717.83,17.75,50.2,7.08,15,119.0,False
5.0,0.35,1.2,10,400,973.24,21.33,55.1,4.83,18,125.0,False
5.0,0.35,1.2,15,150,932.6,31.48,54.6,7.56,14,127.0,False
5.0,0.35,1.2,15,200,793.42,40.4,56.8,4.66,14,121.0,False
5.0,0.35,1.2,15,288,649.26,46.61,56.8,6.34,16,129.0,False
5.0,0.35,1.2,15,400,620.34,43.02,54.6,13.58,15,128.0,False
5.0,0.35,1.2,20,150,375.23,69.3,48.0,6.22,13,133.0,False
5.0,0.35,1.2,20,200,497.01,32.78,53.7,2.46,13,127.0,False
5.0,0.35,1.2,20,288,702.63,26.8,49.3,4.8,18,133.0,False
5.0,0.35,1.2,20,400,436.89,36.76,49.3,3.38,14,138.0,False
5.0,0.35,1.2,30,150,662.74,49.18,52.0,7.07,15,144.0,False
5.0,0.35,1.2,30,200,371.59,45.36,48.0,3.58,12,135.0,False
5.0,0.35,1.2,30,288,225.88,47.79,45.8,0.98,11,144.0,False
5.0,0.35,1.2,30,400,420.16,47.77,52.0,1.01,11,147.0,False
5.0,0.45,0.8,5,150,1573.88,21.76,61.2,5.38,15,61.0,False
5.0,0.45,0.8,5,200,1324.05,19.93,63.9,5.21,17,59.0,False
5.0,0.45,0.8,5,288,1283.0,21.41,64.3,5.59,19,61.0,False
5.0,0.45,0.8,5,400,1605.56,19.93,61.2,7.36,19,60.0,False
5.0,0.45,0.8,10,150,1185.3,19.15,60.8,6.57,18,71.0,False
5.0,0.45,0.8,10,200,1288.13,19.09,62.1,6.0,19,71.0,False
5.0,0.45,0.8,10,288,1702.42,19.39,68.3,7.48,19,66.0,False
5.0,0.45,0.8,10,400,1440.51,19.09,59.9,6.78,19,67.0,False
5.0,0.45,0.8,15,150,1257.4,18.48,64.3,6.16,18,69.0,False
5.0,0.45,0.8,15,200,1439.59,18.1,62.6,5.29,19,72.0,False
5.0,0.45,0.8,15,288,1740.96,19.3,64.8,7.76,19,72.0,False
5.0,0.45,0.8,15,400,1537.05,20.31,63.0,10.37,18,68.0,False
5.0,0.45,0.8,20,150,1388.56,17.52,63.9,7.58,19,76.0,False
5.0,0.45,0.8,20,200,1540.46,15.31,60.4,5.06,19,77.0,False
5.0,0.45,0.8,20,288,1435.15,14.93,62.6,9.76,18,75.0,False
5.0,0.45,0.8,20,400,1623.99,8.92,64.8,5.78,19,76.0,False
5.0,0.45,0.8,30,150,1497.42,16.99,62.1,9.17,19,74.0,False
5.0,0.45,0.8,30,200,1449.11,17.0,65.2,4.91,19,80.0,False
5.0,0.45,0.8,30,288,1198.06,13.32,59.5,7.4,18,82.0,False
5.0,0.45,0.8,30,400,1415.18,13.69,63.4,9.29,19,74.0,False
5.0,0.45,0.9,5,150,1300.5,19.9,59.0,4.71,18,72.0,False
5.0,0.45,0.9,5,200,1361.33,19.93,60.4,8.03,18,68.0,False
5.0,0.45,0.9,5,288,1246.49,19.93,57.3,7.41,18,73.0,False
5.0,0.45,0.9,5,400,1308.97,19.93,59.5,6.39,18,71.0,False
5.0,0.45,0.9,10,150,1001.18,19.74,56.8,4.8,18,82.0,False
5.0,0.45,0.9,10,200,1488.46,22.01,62.1,5.22,19,82.0,False
5.0,0.45,0.9,10,288,1295.15,19.15,59.9,5.13,19,84.0,False
5.0,0.45,0.9,10,400,1006.04,19.23,58.1,3.2,19,81.0,False
5.0,0.45,0.9,15,150,1476.02,19.44,65.6,6.66,18,82.0,False
5.0,0.45,0.9,15,200,1228.03,20.3,63.9,6.21,16,80.0,False
5.0,0.45,0.9,15,288,1359.19,22.24,64.3,8.16,18,84.0,False
5.0,0.45,0.9,15,400,1386.9,17.4,60.4,7.58,18,83.0,False
5.0,0.45,0.9,20,150,1239.51,16.27,60.4,5.37,17,86.0,False
5.0,0.45,0.9,20,200,1464.79,24.18,58.6,3.75,18,82.0,False
5.0,0.45,0.9,20,288,1206.89,24.16,57.3,7.15,19,90.0,False
5.0,0.45,0.9,20,400,1129.35,17.29,56.8,8.57,17,87.0,False
5.0,0.45,0.9,30,150,1614.95,17.01,61.2,5.13,19,91.0,False
5.0,0.45,0.9,30,200,1256.19,16.4,63.0,6.96,18,94.0,False
5.0,0.45,0.9,30,288,1154.25,15.89,59.9,7.08,18,93.0,False
5.0,0.45,0.9,30,400,1062.75,17.74,59.9,8.83,17,93.0,False
5.0,0.45,1.0,5,150,975.35,21.9,56.8,7.97,17,78.0,False
5.0,0.45,1.0,5,200,896.61,20.39,54.2,7.37,15,77.0,False
5.0,0.45,1.0,5,288,773.64,19.96,58.6,8.02,18,84.0,False
5.0,0.45,1.0,5,400,1152.86,19.53,61.2,3.93,17,83.0,False
5.0,0.45,1.0,10,150,1392.06,19.68,63.0,6.8,18,95.0,False
5.0,0.45,1.0,10,200,1324.85,19.15,62.1,5.35,17,89.0,False
5.0,0.45,1.0,10,288,924.97,20.6,57.7,4.0,15,90.0,False
5.0,0.45,1.0,10,400,901.72,23.01,61.2,3.89,15,91.0,False
5.0,0.45,1.0,15,150,1110.84,23.35,57.3,5.94,19,96.0,False
5.0,0.45,1.0,15,200,1170.03,22.32,59.5,8.23,18,92.0,False
5.0,0.45,1.0,15,288,934.57,24.44,52.4,5.06,17,101.0,False
5.0,0.45,1.0,15,400,1132.63,24.14,59.0,2.9,18,95.0,False
5.0,0.45,1.0,20,150,977.85,27.7,59.9,7.01,19,101.0,False
5.0,0.45,1.0,20,200,878.99,31.47,56.8,3.81,18,96.0,False
5.0,0.45,1.0,20,288,934.89,31.22,56.8,7.09,17,101.0,False
5.0,0.45,1.0,20,400,885.02,25.11,56.8,2.63,18,103.0,False
5.0,0.45,1.0,30,150,823.76,20.87,56.4,8.22,17,105.0,False
5.0,0.45,1.0,30,200,986.06,17.68,52.4,6.02,17,102.0,False
5.0,0.45,1.0,30,288,846.16,18.52,53.7,9.03,16,112.0,False
5.0,0.45,1.0,30,400,942.9,20.14,57.3,8.32,17,105.0,False
5.0,0.45,1.1,5,150,636.29,20.02,52.0,6.5,17,88.0,False
5.0,0.45,1.1,5,200,924.92,19.68,54.6,8.47,17,82.0,False
5.0,0.45,1.1,5,288,1106.47,20.2,55.9,7.75,17,92.0,False
5.0,0.45,1.1,5,400,710.9,20.2,59.0,4.77,17,90.0,False
5.0,0.45,1.1,10,150,1189.15,29.83,60.8,5.86,18,99.0,False
5.0,0.45,1.1,10,200,1072.3,26.42,52.0,7.47,18,93.0,False
5.0,0.45,1.1,10,288,1015.13,17.76,58.6,6.92,16,100.0,False
5.0,0.45,1.1,10,400,846.73,17.27,52.9,4.94,15,103.0,False
5.0,0.45,1.1,15,150,708.67,22.38,54.6,7.51,17,108.0,False
5.0,0.45,1.1,15,200,1019.46,21.02,59.0,7.58,16,105.0,False
5.0,0.45,1.1,15,288,974.09,23.06,55.1,5.38,18,111.0,False
5.0,0.45,1.1,15,400,722.07,35.19,50.2,1.22,15,107.0,False
5.0,0.45,1.1,20,150,768.88,28.98,58.1,9.68,18,114.0,False
5.0,0.45,1.1,20,200,947.48,33.33,53.7,3.56,15,108.0,False
5.0,0.45,1.1,20,288,634.2,26.63,53.7,5.88,16,118.0,False
5.0,0.45,1.1,20,400,889.4,27.82,59.0,10.04,19,120.0,False
5.0,0.45,1.1,30,150,925.11,23.31,56.4,8.8,18,117.0,False
5.0,0.45,1.1,30,200,504.5,38.97,53.3,1.64,16,116.0,False
5.0,0.45,1.1,30,288,640.16,24.92,54.6,1.75,15,124.0,False
5.0,0.45,1.1,30,400,705.91,30.64,52.9,3.13,16,122.0,False
5.0,0.45,1.2,5,150,548.54,27.19,50.7,3.43,16,95.0,False
5.0,0.45,1.2,5,200,494.9,24.14,50.2,4.45,15,92.0,False
5.0,0.45,1.2,5,288,694.78,25.55,53.3,9.35,17,90.0,False
5.0,0.45,1.2,5,400,918.53,18.95,53.7,6.89,16,94.0,False
5.0,0.45,1.2,10,150,521.6,28.63,51.5,6.48,14,111.0,False
5.0,0.45,1.2,10,200,974.67,26.23,58.1,9.1,17,106.0,False
5.0,0.45,1.2,10,288,945.77,26.0,53.7,8.26,17,110.0,False
5.0,0.45,1.2,10,400,423.29,17.54,53.7,2.17,11,116.0,False
5.0,0.45,1.2,15,150,674.24,28.83,58.1,3.77,13,116.0,False
5.0,0.45,1.2,15,200,819.45,27.89,55.9,5.63,15,107.0,False
5.0,0.45,1.2,15,288,648.37,22.88,51.1,5.83,15,121.0,False
5.0,0.45,1.2,15,400,971.01,22.14,51.5,5.23,17,119.0,False
5.0,0.45,1.2,20,150,520.9,34.96,51.5,5.4,14,125.0,False
5.0,0.45,1.2,20,200,526.19,29.31,54.6,8.38,16,118.0,False
5.0,0.45,1.2,20,288,525.92,47.39,54.6,6.56,14,125.0,False
5.0,0.45,1.2,20,400,701.54,25.73,56.8,2.48,15,127.0,False
5.0,0.45,1.2,30,150,622.01,36.04,49.3,2.93,14,134.0,False
5.0,0.45,1.2,30,200,693.75,34.18,53.3,8.53,14,119.0,False
5.0,0.45,1.2,30,288,263.43,36.12,47.6,1.37,13,133.0,False
5.0,0.45,1.2,30,400,509.59,33.38,53.3,8.91,17,134.0,False
5.0,0.55,0.8,5,150,1524.85,14.98,60.8,4.95,19,57.0,False
5.0,0.55,0.8,5,200,1639.38,14.8,60.8,6.06,14,56.0,False
5.0,0.55,0.8,5,288,1297.14,15.0,56.8,3.96,17,53.0,False
5.0,0.55,0.8,5,400,1608.28,14.8,62.1,7.79,17,57.0,False
5.0,0.55,0.8,10,150,1208.88,19.12,66.1,4.7,18,66.0,False
5.0,0.55,0.8,10,200,1264.51,19.12,62.1,7.52,19,64.0,False
5.0,0.55,0.8,10,288,1483.63,19.16,63.9,7.84,18,64.0,False
5.0,0.55,0.8,10,400,1679.19,21.67,64.8,8.66,19,64.0,False
5.0,0.55,0.8,15,150,1231.43,18.97,63.4,8.67,18,65.0,False
5.0,0.55,0.8,15,200,1388.05,18.64,63.4,7.18,19,64.0,False
5.0,0.55,0.8,15,288,1542.08,17.91,63.4,4.17,17,70.0,False
5.0,0.55,0.8,15,400,1376.32,18.49,65.6,8.46,18,66.0,False
5.0,0.55,0.8,20,150,1667.01,20.72,65.2,7.04,19,69.0,False
5.0,0.55,0.8,20,200,1781.32,20.72,66.1,6.65,19,69.0,False
